track_id,avi_file,camera,event_id,exit_timestamp,Model class,Model direction,human_agree,human_direction,human_class,annotator,is_rickshaw,green_plate,yellow_plate
21812,Export__509 Chowk 1_Monday April 25 2022165539  9682897.avi,509 Chowk 1,25_min__509_Chowk_1__t21812,22:54.2,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
21999,Export__509 Chowk 1_Monday April 25 2022165539  9682897.avi,509 Chowk 1,25_min__509_Chowk_1__t21999,23:11.8,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
22002,Export__509 Chowk 1_Monday April 25 2022165539  9682897.avi,509 Chowk 1,25_min__509_Chowk_1__t22002,23:11.8,truck,LEFT,TRUE,LEFT,truck,Human1,no,no,no
22094,Export__509 Chowk 1_Monday April 25 2022165539  9682897.avi,509 Chowk 1,25_min__509_Chowk_1__t22094,23:29.8,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
22228,Export__509 Chowk 1_Monday April 25 2022165539  9682897.avi,509 Chowk 1,25_min__509_Chowk_1__t22228,23:43.4,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
22260,Export__509 Chowk 1_Monday April 25 2022165539  9682897.avi,509 Chowk 1,25_min__509_Chowk_1__t22260,23:44.0,truck,LEFT,TRUE,LEFT,truck,Human1,no,no,no
22269,Export__509 Chowk 1_Monday April 25 2022165539  9682897.avi,509 Chowk 1,25_min__509_Chowk_1__t22269,23:45.8,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
23029,Export__509 Chowk 1_Monday April 25 2022165539  9682897.avi,509 Chowk 1,25_min__509_Chowk_1__t23029,25:00.6,truck,LEFT,TRUE,LEFT,truck,Human1,no,no,no
23129,Export__509 Chowk 1_Monday April 25 2022165539  9682897.avi,509 Chowk 1,25_min__509_Chowk_1__t23129,25:00.6,truck,LEFT,TRUE,LEFT,truck,Human1,no,no,no
23349,Export__509 Chowk 1_Monday April 25 2022165539  9682897.avi,509 Chowk 1,25_min__509_Chowk_1__t23349,24:46.6,truck,UP,TRUE,UP,truck,Human1,no,no,no
23427,Export__509 Chowk 1_Monday April 25 2022165539  9682897.avi,509 Chowk 1,25_min__509_Chowk_1__t23427,24:52.0,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
23535,Export__509 Chowk 1_Monday April 25 2022165539  9682897.avi,509 Chowk 1,25_min__509_Chowk_1__t23535,24:52.4,truck,LEFT,TRUE,LEFT,truck,Human1,no,no,no
23609,Export__509 Chowk 1_Monday April 25 2022165539  9682897.avi,509 Chowk 1,25_min__509_Chowk_1__t23609,24:58.6,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
23643,Export__509 Chowk 1_Monday April 25 2022165539  9682897.avi,509 Chowk 1,25_min__509_Chowk_1__t23643,25:00.6,truck,UP,TRUE,UP,truck,Human1,no,no,no
4,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t4,00:11.4,truck,UP,TRUE,UP,truck,Human1,no,no,no
250,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t250,00:14.6,motorbike,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
279,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t279,00:19.8,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
337,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t337,00:21.8,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
443,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t443,00:33.0,truck,DOWN,TRUE,DOWN,truck,Human1,no,no,no
468,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t468,00:28.2,car,UP,TRUE,UP,truck,Human1,no,no,no
514,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t514,00:26.4,motorbike,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
540,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t540,00:29.0,truck,DOWN,TRUE,DOWN,truck,Human1,no,no,no
576,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t576,00:31.6,truck,DOWN,TRUE,DOWN,truck,Human1,no,no,no
752,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t752,00:49.6,truck,DOWN,TRUE,DOWN,truck,Human1,no,no,no
940,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t940,00:56.4,car,LEFT,TRUE,LEFT,truck,Human1,no,no,no
989,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t989,00:52.8,truck,DOWN,TRUE,DOWN,truck,Human1,no,no,no
1066,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t1066,01:04.2,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
1068,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t1068,01:56.8,car,DOWN,TRUE,DOWN,truck,Human1,no,no,no
1395,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t1395,01:36.8,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
1643,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t1643,01:42.0,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
1682,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t1682,01:48.4,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
1743,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t1743,01:48.6,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
1827,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t1827,01:58.6,truck,LEFT,TRUE,LEFT,truck,Human1,no,no,no
1882,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t1882,01:51.0,car,DOWN,TRUE,DOWN,truck,Human1,no,no,no
1918,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t1918,01:55.8,truck,DOWN,TRUE,DOWN,truck,Human1,no,no,no
1991,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t1991,01:55.8,truck,DOWN,TRUE,DOWN,truck,Human1,no,no,no
2025,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t2025,01:56.8,motorbike,DOWN,TRUE,DOWN,truck,Human1,no,no,no
2091,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t2091,02:04.4,truck,LEFT,TRUE,LEFT,truck,Human1,no,no,no
2134,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t2134,02:09.6,car,LEFT,TRUE,LEFT,truck,Human1,no,no,no
2190,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t2190,02:07.6,car,DOWN,TRUE,DOWN,truck,Human1,no,no,no
2446,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t2446,02:27.4,truck,LEFT,TRUE,LEFT,truck,Human1,no,no,no
2599,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t2599,02:40.8,car,DOWN,TRUE,DOWN,truck,Human1,no,no,no
2641,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t2641,02:36.2,car,LEFT,TRUE,LEFT,truck,Human1,no,no,no
2893,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t2893,02:47.8,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
2908,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t2908,02:45.4,truck,UP,TRUE,UP,truck,Human1,no,no,no
3034,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t3034,02:50.4,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
3364,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t3364,03:08.4,motorbike,LEFT,TRUE,LEFT,truck,Human1,no,no,no
3744,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t3744,03:45.4,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
3784,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t3784,03:48.2,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
3805,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t3805,03:51.0,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
4030,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t4030,04:08.0,motorbike,LEFT,TRUE,LEFT,truck,Human1,no,no,no
4112,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t4112,04:07.6,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
4116,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t4116,04:08.8,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
4187,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t4187,04:09.2,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
4382,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t4382,04:17.0,truck,LEFT,TRUE,LEFT,truck,Human1,no,no,no
4430,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t4430,04:17.8,truck,DOWN,FALSE,DOWN,truck,Human1,no,no,no
4496,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t4496,04:21.0,truck,DOWN,FALSE,DOWN,truck,Human1,no,no,no
4577,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t4577,04:21.6,truck,DOWN,TRUE,DOWN,truck,Human1,no,no,no
4801,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t4801,04:44.4,motorbike,DOWN,TRUE,DOWN,truck,Human1,no,no,no
4870,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t4870,04:39.6,truck,RIGHT,FALSE,RIGHT,truck,Human1,no,no,no
4940,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t4940,04:43.6,truck,LEFT,TRUE,LEFT,truck,Human1,no,no,no
5153,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t5153,06:28.6,truck,LEFT,TRUE,LEFT,truck,Human1,no,no,no
5200,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t5200,04:54.6,car,LEFT,TRUE,LEFT,truck,Human1,no,no,no
5222,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t5222,05:02.2,motorbike,DOWN,TRUE,DOWN,truck,Human1,no,no,no
5395,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t5395,05:12.8,truck,UP,TRUE,UP,truck,Human1,no,no,no
5700,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t5700,05:15.4,truck,UP,TRUE,UP,truck,Human1,no,no,no
5777,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t5777,05:21.6,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
5872,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t5872,05:19.8,truck,DOWN,TRUE,DOWN,truck,Human1,no,no,no
5934,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t5934,05:40.6,motorbike,DOWN,TRUE,DOWN,truck,Human1,no,no,no
6423,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t6423,06:04.4,truck,LEFT,TRUE,LEFT,truck,Human1,no,no,no
6628,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t6628,06:25.4,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
6643,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t6643,06:23.6,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
6664,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t6664,06:24.8,truck,UP,TRUE,UP,truck,Human1,no,no,no
6974,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t6974,06:39.8,car,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
7026,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t7026,06:42.0,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
7037,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t7037,06:48.4,truck,DOWN,TRUE,DOWN,truck,Human1,no,no,no
7180,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t7180,06:55.2,truck,LEFT,TRUE,LEFT,truck,Human1,no,no,no
7252,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t7252,06:52.6,truck,DOWN,TRUE,DOWN,truck,Human1,no,no,no
7482,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t7482,07:07.6,truck,LEFT,TRUE,LEFT,truck,Human1,no,no,no
7501,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t7501,07:15.8,truck,LEFT,TRUE,LEFT,truck,Human1,no,no,no
7594,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t7594,07:14.8,truck,LEFT,TRUE,LEFT,truck,Human1,no,no,no
7597,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t7597,07:14.8,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
7677,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t7677,07:18.8,truck,DOWN,FALSE,DOWN,truck,Human1,no,no,no
7732,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t7732,07:23.6,truck,LEFT,TRUE,LEFT,truck,Human1,no,no,no
7809,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t7809,07:24.0,bus,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
7849,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t7849,07:29.0,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
8101,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t8101,07:39.2,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
8105,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t8105,07:38.6,truck,LEFT,FALSE,LEFT,truck,Human1,no,no,no
8145,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t8145,07:45.6,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
8239,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t8239,07:47.0,motorbike,DOWN,TRUE,DOWN,truck,Human1,no,no,no
8384,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t8384,08:06.6,truck,LEFT,TRUE,LEFT,truck,Human1,no,no,no
8449,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t8449,08:01.4,truck,LEFT,TRUE,LEFT,truck,Human1,no,no,no
8459,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t8459,08:51.0,truck,DOWN,FALSE,DOWN,truck,Human1,no,no,no
8465,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t8465,08:06.8,truck,LEFT,TRUE,LEFT,truck,Human1,no,no,no
8795,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t8795,08:51.0,truck,LEFT,FALSE,LEFT,truck,Human1,no,no,no
8904,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t8904,08:36.0,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
9106,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t9106,08:50.0,truck,LEFT,TRUE,LEFT,truck,Human1,no,no,no
9136,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t9136,08:51.0,truck,DOWN,FALSE,DOWN,truck,Human1,no,no,no
9224,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t9224,09:03.0,truck,LEFT,TRUE,LEFT,truck,Human1,no,no,no
9274,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t9274,08:58.8,truck,DOWN,TRUE,DOWN,truck,Human1,no,no,no
9276,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t9276,09:16.4,truck,LEFT,TRUE,LEFT,truck,Human1,no,no,no
9326,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t9326,09:01.6,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
9449,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t9449,09:06.2,motorbike,LEFT,TRUE,LEFT,truck,Human1,no,no,no
9638,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t9638,09:21.8,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
9819,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t9819,09:40.8,car,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
10230,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t10230,09:51.0,truck,LEFT,TRUE,LEFT,truck,Human1,no,no,no
10400,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t10400,10:00.4,truck,UP,TRUE,UP,truck,Human1,no,no,no
10561,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t10561,10:03.4,motorbike,DOWN,TRUE,DOWN,truck,Human1,no,no,no
10566,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t10566,10:00.2,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
10950,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t10950,10:22.2,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
11433,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t11433,11:01.8,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
11595,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t11595,11:12.2,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
11601,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t11601,11:14.8,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
11759,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t11759,11:23.0,car,LEFT,TRUE,LEFT,truck,Human1,no,no,no
11848,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t11848,11:31.4,truck,DOWN,FALSE,DOWN,truck,Human1,no,no,no
11906,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t11906,11:23.2,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
11955,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t11955,11:26.2,truck,LEFT,TRUE,LEFT,truck,Human1,no,no,no
12044,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t12044,11:29.6,truck,LEFT,TRUE,LEFT,truck,Human1,no,no,no
12053,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t12053,11:40.0,truck,LEFT,TRUE,LEFT,truck,Human1,no,no,no
12335,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t12335,11:56.0,truck,DOWN,TRUE,DOWN,truck,Human1,no,no,no
12433,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t12433,11:59.6,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
12811,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t12811,12:14.4,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
12864,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t12864,12:11.2,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
12992,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t12992,12:14.8,truck,LEFT,TRUE,LEFT,truck,Human1,no,no,no
13062,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t13062,12:16.4,motorbike,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
13124,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t13124,12:20.4,truck,UP,TRUE,UP,truck,Human1,no,no,no
13161,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t13161,12:20.4,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
13218,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t13218,12:26.2,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
13219,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t13219,13:25.0,motorbike,DOWN,TRUE,DOWN,truck,Human1,no,no,no
13229,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t13229,12:32.4,truck,UP,TRUE,UP,truck,Human1,no,no,no
13351,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t13351,13:42.8,car,LEFT,TRUE,LEFT,truck,Human1,no,no,no
13625,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t13625,12:50.6,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
13834,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t13834,13:06.0,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
14086,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t14086,13:17.4,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
14459,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t14459,13:40.0,truck,RIGHT,TRUE,RIGHT,truck,Human1,no,no,no
14558,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t14558,13:45.2,car,LEFT,TRUE,LEFT,truck,Human1,no,no,no
14677,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t14677,13:45.6,car,LEFT,FALSE,LEFT,truck,Human1,no,no,no
14703,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t14703,13:55.0,truck,LEFT,TRUE,LEFT,truck,Human1,no,no,no
14831,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t14831,14:01.8,truck,LEFT,TRUE,LEFT,truck,Human1,no,no,no
14903,Export__509 Chowk 1_Monday April 25 2022170222  357eb0e.avi,509 Chowk 1,30_min__509_Chowk_1__t14903,14:07.8,truck,LEFT,TRUE,LEFT,truck,Human1,no,no,no
